TIME_PERIOD,INDEX_TYPE,COICOP_1999,TYPE_OF_TRANSFORMATION,COUNTRY,FREQUENCY,COMMON_REFERENCE_PERIOD,OVERLAP,SCALE,ACCESS_SHARING_LEVEL,SECURITY_CLASSIFICATION,METHODOLOGY,IFS_FLAG,value
2022-M01,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.9628304806738504
2022-M02,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.9242771913721923
2022-M03,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.3046645506880303
2022-M04,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.03445399484996959
2022-M05,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.3543913713406007
2022-M06,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.3179162037914313
2022-M07,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.1476506441710043
2022-M08,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.2373311038593346
2022-M09,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.2923740594254115
2022-M10,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.5597932520769348
2022-M11,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.2427680897797456
2022-M12,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.05943615492428322
2023-M01,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.6542959226192832
2023-M02,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,1.2718993050357
2023-M03,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.2061317677755859
2023-M04,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.2690691941811619
2023-M05,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,-0.05366943093092229
2023-M06,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.04503724233497769
2023-M07,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,-0.2302791052011904
2023-M08,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,-0.1318917793242401
2023-M09,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.4544111769510911
2023-M10,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,-0.1202245344542951
2023-M11,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,-0.3922825126864032
2023-M12,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.1860465116279363
2024-M01,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.7801178420499923
2024-M02,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.1842635485370282
2024-M03,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,-0.09454070407040994
2024-M04,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.06538084341292894
2024-M05,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,-0.162485599821177
2024-M06,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,-0.02841667456018824
2024-M07,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.1412624035280798
2024-M08,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,-0.1014966454498256
2024-M09,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,-0.5544936370994061
2024-M10,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.3359365530138601
2024-M11,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.1311633847056709
2024-M12,CPI,CP09,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,-0.3300642892845626
2020-Q1,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,0.5770222537924591
2020-Q2,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,0.3134614268300121
2020-Q3,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,-0.4873689151219883
2020-Q4,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,0.7204191999793021
2021-Q1,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,0.1273366434445549
2021-Q2,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,1.709971201496625
2021-Q3,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,1.125644473980153
2021-Q4,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,0.9206399631245552
2022-Q1,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,1.593027956683957
2022-Q2,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,0.8885203174978793
2022-Q3,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,0.7349664583107905
2022-Q4,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,1.018337243883839
2023-Q1,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,1.700140840069579
2023-Q2,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,0.8076388201956741
2023-Q3,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,-0.1549810386327397
2023-Q4,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,-0.06214645172665369
2024-Q1,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,0.8648067055781191
2024-Q2,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,-0.05419634561780874
2024-Q3,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,-0.184482259003924
2024-Q4,CPI,CP09,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,-0.09226789307269354
2020-M01,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,64.48
2020-M02,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,64.48
2020-M03,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,64.48
2020-M04,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,64.48
2020-M05,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,64.48
2020-M06,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,64.48
2020-M07,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,64.48
2020-M08,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,64.48
2020-M09,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,64.48
2020-M10,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,64.48
2020-M11,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,64.48
2020-M12,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,64.48
2021-M01,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,67.96333
2021-M02,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,67.96333
2021-M03,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,67.96333
2021-M04,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,67.96333
2021-M05,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,67.96333
2021-M06,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,67.96333
2021-M07,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,67.96333
2021-M08,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,67.96333
2021-M09,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,67.96333
2021-M10,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,67.96333
2021-M11,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,67.96333
2021-M12,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,67.96333
2022-M01,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,66.64167
2022-M02,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,66.64167
2022-M03,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,66.64167
2022-M04,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,66.64167
2022-M05,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,66.64167
2022-M06,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,66.64167
2022-M07,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,66.64167
2022-M08,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,66.64167
2022-M09,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,66.64167
2022-M10,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,66.64167
2022-M11,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,66.64167
2022-M12,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,66.64167
2023-M01,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,58.74583
2023-M02,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,58.74583
2023-M03,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,58.74583
2023-M04,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,58.74583
2023-M05,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,58.74583
2023-M06,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,58.74583
2023-M07,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,58.74583
2023-M08,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,58.74583
2023-M09,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,58.74583
2023-M10,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,58.74583
2023-M11,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,58.74583
2023-M12,CPI,CP09,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,58.74583
2020-M01,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.448064480644806
2020-M02,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.448064480644806
2020-M03,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.448064480644806
2020-M04,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.448064480644806
2020-M05,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.448064480644806
2020-M06,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.448064480644806
2020-M07,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.448064480644806
2020-M08,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.448064480644806
2020-M09,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.448064480644806
2020-M10,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.448064480644806
2020-M11,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.448064480644806
2020-M12,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.448064480644806
2021-M01,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.796367253690959
2021-M02,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.796367253690959
2021-M03,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.796367253690959
2021-M04,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.796367253690959
2021-M05,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.796367253690959
2021-M06,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.796367253690959
2021-M07,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.796367253690959
2021-M08,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.796367253690959
2021-M09,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.796367253690959
2021-M10,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.796367253690959
2021-M11,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.796367253690959
2021-M12,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.796367253690959
2022-M01,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.664161002255098
2022-M02,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.664161002255098
2022-M03,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.664161002255098
2022-M04,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.664161002255098
2022-M05,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.664161002255098
2022-M06,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.664161002255098
2022-M07,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.664161002255098
2022-M08,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.664161002255098
2022-M09,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.664161002255098
2022-M10,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.664161002255098
2022-M11,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.664161002255098
2022-M12,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.664161002255098
2023-M01,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,5.874573013225878
2023-M02,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,5.874573013225878
2023-M03,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,5.874573013225878
2023-M04,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,5.874573013225878
2023-M05,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,5.874573013225878
2023-M06,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,5.874573013225878
2023-M07,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,5.874573013225878
2023-M08,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,5.874573013225878
2023-M09,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,5.874573013225878
2023-M10,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,5.874573013225878
2023-M11,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,5.874573013225878
2023-M12,CPI,CP09,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,5.874573013225878
2020,CPI,CP09,YOY_PCH_PA_PT,USA,A,,,0,PUBLIC_OPEN,PUB,,,1.110668044693644
2021,CPI,CP09,YOY_PCH_PA_PT,USA,A,,,0,PUBLIC_OPEN,PUB,,,2.602582944453558
2022,CPI,CP09,YOY_PCH_PA_PT,USA,A,,,0,PUBLIC_OPEN,PUB,,,4.633376059190758
2023,CPI,CP09,YOY_PCH_PA_PT,USA,A,,,0,PUBLIC_OPEN,PUB,,,3.602402051189766
2024,CPI,CP09,YOY_PCH_PA_PT,USA,A,,,0,PUBLIC_OPEN,PUB,,,0.7846380845076272
2020-M01,CPI,CP09,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.9968957176572009
2020-M02,CPI,CP09,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.9970966890524599
2020-M03,CPI,CP09,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,1.016658381339534
2020-M04,CPI,CP09,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.9028597057418555
2020-M05,CPI,CP09,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,1.837987022519765
2020-M06,CPI,CP09,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,1.50720260450887
2020-M07,CPI,CP09,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.7493388186893881
2020-M08,CPI,CP09,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.8794619762027761
2020-M09,CPI,CP09,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,1.070988439193293
2020-M10,CPI,CP09,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.9773161320496562
